date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:37:44	82052/82052	---M-Z	200	added ('OK')	text/html	etag:%2214084-5b26b71af531e-gzip%22	https://motaadmin.dexignlab.com/xhtml/chart-chartist.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/chart-chartist.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:44	75915/75915	---M-Z	200	added ('OK')	text/html	etag:%221288b-5b26b71e0a957-gzip%22	https://motaadmin.dexignlab.com/xhtml/chart-sparkline.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/chart-sparkline.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:44	84379/84379	---M-Z	200	added ('OK')	text/html	etag:%221499b-5b26b71d7407c-gzip%22	https://motaadmin.dexignlab.com/xhtml/chart-peity.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/chart-peity.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:45	121872/121872	---M-Z	200	added ('OK')	text/html	etag:%221dc10-5b26b7369d47f-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-accordion.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-accordion.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:45	156294/156294	---M-Z	200	added ('OK')	text/html	etag:%2226286-5b26b7375ef75-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-alert.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-alert.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:45	88517/88517	---M-Z	200	added ('OK')	text/html	etag:%22159c5-5b26b73809dd6-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-badge.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-badge.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:45	101432/101432	---M-Z	200	added ('OK')	text/html	etag:%2218c38-5b26b738b4c36-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-button.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-button.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:46	91068/91068	---M-Z	200	added ('OK')	text/html	etag:%22163bc-5b26b73daffe2-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-modal.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-modal.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:46	80909/80909	---M-Z	200	added ('OK')	text/html	etag:%2213c0d-5b26b7394b512-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-button-group.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-button-group.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:46	89106/89106	---M-Z	200	added ('OK')	text/html	etag:%2215c12-5b26b73c6596b-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-list-group.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-list-group.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:46	84221/84221	---M-Z	200	added ('OK')	text/html	etag:%22148fd-5b26b73d01d6b-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-media-object.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-media-object.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:47	84728/84728	---M-Z	200	added ('OK')	text/html	etag:%2214af8-5b26b739e8618-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-card.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-card.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:47	83144/83144	---M-Z	200	added ('OK')	text/html	etag:%22144c8-5b26b73a7e1ee-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-carousel.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-carousel.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:47	107848/107848	---M-Z	200	added ('OK')	text/html	etag:%221a548-5b26b73b25c39-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-dropdown.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-dropdown.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:47	74340/74340	---M-Z	200	added ('OK')	text/html	etag:%2212264-5b26b73ef3128-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-popover.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-popover.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:47	92849/92849	---M-Z	200	added ('OK')	text/html	etag:%2216ab1-5b26b73fa0699-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-progressbar.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-progressbar.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:48	101459/101459	---M-Z	200	added ('OK')	text/html	etag:%2218c53-5b26b7405372f-gzip%22	https://motaadmin.dexignlab.com/xhtml/ui-tab.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ui-tab.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
